paper_id,title,authors,year,source,doi_or_url,doi,url,arxiv_id,pdf_path,pdf_exists,note_path,note_exists,is_agent,inclusion_status,exclusion_reason,legacy_main_class,legacy_secondary_class,legacy_tertiary_class,secondary_class_source,secondary_class_confidence,secondary_class_review_status,fourth_level_topic,new_fourth_level,agent_type,research_workflow_role,validation_type,scientific_contribution_type,evidence_strength,citation_priority,scientific_object_modules,general_method_bucket,object_coverage_mode,primary_module_for_filing,primary_module_confidence,primary_module_assignment_rule,primary_module_override_reason,classification_source_field,classification_source_confidence,classification_parser_rule,first_hand_sources_checked,source_checked_at,progress_title,pdf_status,evidence_status,note_status,master_status,final_modules_or_bucket,source_limited,batch,closed,active_confirmed_core,record_status,inclusion_decision,duplicate_of,last_reviewed_at,last_reviewed_by,exported_at
ASD-0336,Survey on evaluation of llm-based agents,Yehudai et al.,2025,arXiv,https://arxiv.org/abs/2503.16416,,https://arxiv.org/abs/2503.16416,2503.16416,,False,,False,no,background_only,"Survey/perspective/background item; keep for citation expansion, not core system statistics.",01,01.04,,legacy,low,unreviewed,General scientific Agent / AI-agent background,no,,,,survey_reference,low_metadata_only,background,,01.04_general_asd_methods_without_concrete_object_experiments,general_method_without_concrete_object_experiments,,,,,Main class;Secondary class,medium,legacy_general_method_fallback,,,,,,,,,,,,False,background_only,background_only,,,,2026-07-06T07:53:02+00:00
ASD-0337,Exchange-of-thought: Enhancing large language model capabilities through cross-model communication,Yin et al.,2023,Conference,,,,,,False,,False,no,background_only,Non-Agent or general AI-for-Science/background reference from seed survey; recorded for source-trail completeness.,01,01.04,,legacy,low,unreviewed,General scientific Agent / AI-agent background,no,,,,survey_reference,low_metadata_only,background,,01.04_general_asd_methods_without_concrete_object_experiments,general_method_without_concrete_object_experiments,,,,,Main class;Secondary class,medium,legacy_general_method_fallback,,,,,,,,,,,,False,background_only,background_only,,,,2026-07-06T07:53:02+00:00
ASD-0338,A survey on trustworthy llm agents: Threats and countermeasures,Yu et al.,2025,Conference,,,,,,False,,False,no,background_only,"Survey/perspective/background item; keep for citation expansion, not core system statistics.",01,01.04,,legacy,low,unreviewed,General scientific Agent / AI-agent background,no,,,,survey_reference,low_metadata_only,background,,01.04_general_asd_methods_without_concrete_object_experiments,general_method_without_concrete_object_experiments,,,,,Main class;Secondary class,medium,legacy_general_method_fallback,,,,,,,,,,,,False,background_only,background_only,,,,2026-07-06T07:53:02+00:00
ASD-0339,"Self-rewarding language models, 20242",Yuan et al.,,Unknown,,,,,,False,,False,no,background_only,Non-Agent or general AI-for-Science/background reference from seed survey; recorded for source-trail completeness.,01,01.04,,legacy,low,unreviewed,General scientific Agent / AI-agent background,no,,,,survey_reference,low_metadata_only,background,,01.04_general_asd_methods_without_concrete_object_experiments,general_method_without_concrete_object_experiments,,,,,Main class;Secondary class,medium,legacy_general_method_fallback,,,,,,,,,,,,False,background_only,background_only,,,,2026-07-06T07:53:02+00:00
ASD-0340,"Text2chart31: Instruction tuning for chart generation with automatic feedback, 2025",Zadeh et al.,2025,arXiv,https://arxiv.org/abs/2410.04064,,https://arxiv.org/abs/2410.04064,2410.04064,,False,,False,no,background_only,Non-Agent or general AI-for-Science/background reference from seed survey; recorded for source-trail completeness.,01,01.02,,legacy,low,unreviewed,Chart generation / multimodal AI background,no,,,,survey_reference,low_metadata_only,background,01,none,single_module,01,high,main_scientific_object,,Main class,medium,legacy_main_class_fallback,,,,,,,,,,,,False,background_only,background_only,,,,2026-07-06T07:53:02+00:00
ASD-0341,Star: Self-taught reasoner bootstrapping reasoning with reasoning,Zelikman et al.,2024,Unknown,,,,,,False,,False,no,background_only,Non-Agent or general AI-for-Science/background reference from seed survey; recorded for source-trail completeness.,01,01.04,,legacy,low,unreviewed,General scientific Agent / AI-agent background,no,,,,survey_reference,low_metadata_only,background,,01.04_general_asd_methods_without_concrete_object_experiments,general_method_without_concrete_object_experiments,,,,,Main class;Secondary class,medium,legacy_general_method_fallback,,,,,,,,,,,,False,background_only,background_only,,,,2026-07-06T07:53:02+00:00
ASD-0342,The good and the bad: Exploring privacy issues in retrieval-augmented generation (rag),Zeng et al.,2024,arXiv,https://arxiv.org/abs/2402.16893,,https://arxiv.org/abs/2402.16893,2402.16893,,False,,False,no,background_only,Non-Agent or general AI-for-Science/background reference from seed survey; recorded for source-trail completeness.,01,01.02,,legacy,low,unreviewed,Life-science Agent or background,no,,,,survey_reference,low_metadata_only,background,01,none,single_module,01,high,main_scientific_object,,Main class,medium,legacy_main_class_fallback,,,,,,,,,,,,False,background_only,background_only,,,,2026-07-06T07:53:02+00:00
ASD-0343,A generative model for inorganic materials design,Zeni et al.,2025,Nature-family,,,,,,False,,False,no,background_only,Non-Agent or general AI-for-Science/background reference from seed survey; recorded for source-trail completeness.,04,04.01,,legacy,low,unreviewed,Inorganic materials design background,no,,,,survey_reference,low_metadata_only,background,04,none,single_module,04,high,main_scientific_object,,Main class,medium,legacy_main_class_fallback,,,,,,,,,,,,False,background_only,background_only,,,,2026-07-06T07:53:02+00:00
ASD-0344,Proagent: building proactive cooperative agents with large language models,Zhang et al.,2024,Unknown,,,,,,False,,False,uncertain,background_only,Agent-related background; scientific research workflow unclear from seed-survey metadata.,01,01.04,,legacy,low,unreviewed,General scientific Agent / AI-agent background,no,,,,survey_reference,low_metadata_only,background,,01.04_general_asd_methods_without_concrete_object_experiments,general_method_without_concrete_object_experiments,,,,,Main class;Secondary class,medium,legacy_general_method_fallback,,,,,,,,,,,,False,background_only,background_only,,,,2026-07-06T07:53:02+00:00
ASD-0345,Rest-mcts*: Llm self-training via process reward guided tree search,Zhang et al.,,Unknown,,,,,,False,,False,no,background_only,Non-Agent or general AI-for-Science/background reference from seed survey; recorded for source-trail completeness.,01,01.04,,legacy,low,unreviewed,General scientific Agent / AI-agent background,no,,,,survey_reference,low_metadata_only,background,,01.04_general_asd_methods_without_concrete_object_experiments,general_method_without_concrete_object_experiments,,,,,Main class;Secondary class,medium,legacy_general_method_fallback,,,,,,,,,,,,False,background_only,background_only,,,,2026-07-06T07:53:02+00:00
ASD-0346,Chemllm: A chemical large language model,Zhang et al.,,arXiv,https://arxiv.org/abs/2402.06852,,https://arxiv.org/abs/2402.06852,2402.06852,,False,,False,no,background_only,Non-Agent or general AI-for-Science/background reference from seed survey; recorded for source-trail completeness.,03,03.04,,legacy,low,unreviewed,Chemistry / molecular Agent or background,no,,,,survey_reference,low_metadata_only,background,03,none,single_module,03,high,main_scientific_object,,Main class,medium,legacy_main_class_fallback,,,,,,,,,,,,False,background_only,background_only,,,,2026-07-06T07:53:02+00:00
ASD-0347,"The evolving role of large language models in scientific innovation: Evaluator, collaborator, and scientist",Zhang et al.,,arXiv,https://arxiv.org/abs/2507.11810,,https://arxiv.org/abs/2507.11810,2507.11810,,False,,False,no,background_only,Non-Agent or general AI-for-Science/background reference from seed survey; recorded for source-trail completeness.,11,11.07,,legacy,low,unreviewed,General scientific Agent / AI-agent background,no,,,,survey_reference,low_metadata_only,background,11,none,single_module,11,high,main_scientific_object,,Main class,medium,legacy_main_class_fallback,,,,,,,,,,,,False,background_only,background_only,,,,2026-07-06T07:53:02+00:00
ASD-0348,Maps: A multi-agent framework based on big seven personality and socratic guidance for multimodal scientific problem solving,Zhang et al.,,arXiv,https://arxiv.org/abs/2503.16905,,https://arxiv.org/abs/2503.16905,2503.16905,,False,,False,yes,excluded,Duplicate seed-survey record; keep ASD-0143 for follow-up review.,01,01.04,,legacy,low,unreviewed,General scientific Agent / AI-agent background,no,,,,,low_metadata_only,do_not_cite,,01.04_general_asd_methods_without_concrete_object_experiments,general_method_without_concrete_object_experiments,,,,,Main class;Secondary class,medium,legacy_general_method_fallback,,,,,,,,,,,,False,duplicate,duplicate,ASD-0143,,,2026-07-06T07:53:02+00:00
ASD-0349,AFlow: Automating agentic workflow generation,Zhang et al.,,Unknown,,,,,,False,,False,uncertain,background_only,Agent-related background; scientific research workflow unclear from seed-survey metadata.,01,01.04,,legacy,low,unreviewed,General agentic workflow generation background,no,,,,survey_reference,low_metadata_only,background,,01.04_general_asd_methods_without_concrete_object_experiments,general_method_without_concrete_object_experiments,,,,,Main class;Secondary class,medium,legacy_general_method_fallback,,,,,,,,,,,,False,background_only,background_only,,,,2026-07-06T07:53:02+00:00
ASD-0350,Exploring collaboration mechanisms for LLM agents: A social psychology view,Zhang et al.,,Conference,,,,,,False,,False,uncertain,background_only,Agent-related background; scientific research workflow unclear from seed-survey metadata.,01,01.04,,legacy,low,unreviewed,LLM multi-agent collaboration background,no,,,,survey_reference,low_metadata_only,background,,01.04_general_asd_methods_without_concrete_object_experiments,general_method_without_concrete_object_experiments,,,,,Main class;Secondary class,medium,legacy_general_method_fallback,,,,,,,,,,,,False,background_only,background_only,,,,2026-07-06T07:53:02+00:00
ASD-0351,Scientific large language models: A survey on biological & chemical domains,Zhang et al.,,Unknown,,,,,,False,,False,no,background_only,"Survey/perspective/background item; keep for citation expansion, not core system statistics.",03,03.04,,legacy,low,unreviewed,Chemistry / molecular Agent or background,no,,,,survey_reference,low_metadata_only,background,03,none,single_module,03,high,main_scientific_object,,Main class,medium,legacy_main_class_fallback,,,,,,,,,,,,False,background_only,background_only,,,,2026-07-06T07:53:02+00:00
ASD-0352,Why prompt design matters and works: A complexity analysis of prompt search space in llms,Zhang et al.,,arXiv,https://arxiv.org/abs/2503.10084,,https://arxiv.org/abs/2503.10084,2503.10084,,False,,False,no,background_only,Non-Agent or general AI-for-Science/background reference from seed survey; recorded for source-trail completeness.,01,01.04,,legacy,low,unreviewed,General scientific Agent / AI-agent background,no,,,,survey_reference,low_metadata_only,background,,01.04_general_asd_methods_without_concrete_object_experiments,general_method_without_concrete_object_experiments,,,,,Main class;Secondary class,medium,legacy_general_method_fallback,,,,,,,,,,,,False,background_only,background_only,,,,2026-07-06T07:53:02+00:00
ASD-0353,π \pi -primenovo: an accurate and efficient non-autoregressive deep learning model for de novo peptide sequencing,Zhang et al.,,Nature-family,,,,,,False,,False,no,background_only,Non-Agent or general AI-for-Science/background reference from seed survey; recorded for source-trail completeness.,06,06.03,,legacy,low,unreviewed,Life-science Agent or background,no,,,,survey_reference,low_metadata_only,background,06,none,single_module,06,high,main_scientific_object,,Main class,medium,legacy_main_class_fallback,,,,,,,,,,,,False,background_only,background_only,,,,2026-07-06T07:53:02+00:00
ASD-0354,Curriculum learning for biological sequence prediction: The case of de novo peptide sequencing,Zhang et al.,,arXiv,https://arxiv.org/abs/2506.13485,,https://arxiv.org/abs/2506.13485,2506.13485,,False,,False,no,background_only,Non-Agent or general AI-for-Science/background reference from seed survey; recorded for source-trail completeness.,06,06.03,,legacy,low,unreviewed,Life-science Agent or background,no,,,,survey_reference,low_metadata_only,background,06,none,single_module,06,high,main_scientific_object,,Main class,medium,legacy_main_class_fallback,,,,,,,,,,,,False,background_only,background_only,,,,2026-07-06T07:53:02+00:00
ASD-0355,Transformer quantum state: A multipurpose model for quantum many-body problems,Zhang and Di Ventra,2023,Unknown,,,,,,False,,False,no,background_only,"Survey/perspective/background item; keep for citation expansion, not core system statistics.",02,02.02,,legacy,low,unreviewed,Physics background,no,,,,survey_reference,low_metadata_only,background,02,none,single_module,02,high,main_scientific_object,,Main class,medium,legacy_main_class_fallback,,,,,,,,,,,,False,background_only,background_only,,,,2026-07-06T07:53:02+00:00
ASD-0356,Siren’s song in the ai ocean: A survey on hallucination in large language models,Zhang et al.,,Unknown,,,,,,False,,False,no,background_only,"Survey/perspective/background item; keep for citation expansion, not core system statistics.",01,01.02,,legacy,low,unreviewed,Earth and environmental Agent or background,no,,,,survey_reference,low_metadata_only,background,01,none,single_module,01,high,main_scientific_object,,Main class,medium,legacy_main_class_fallback,,,,,,,,,,,,False,background_only,background_only,,,,2026-07-06T07:53:02+00:00
ASD-0357,Origene: A self-evolving virtual disease biologist automating therapeutic target discovery,Zhang et al.,2025,bioRxiv,https://www.biorxiv.org/content/10.1101/2025.06.03.657658v1,10.1101/2025.06.03.657658v1,https://www.biorxiv.org/content/10.1101/2025.06.03.657658v1,,Reference_PDF/07_Medical_and_Health_Sciences/Zhang_2025_OriGene.pdf,True,Notes/07_Medical_and_Health_Sciences/Zhang_2025_OriGene.md,True,yes,to_read,,07,07.04,,legacy,low,unreviewed,Therapeutic target discovery agents,no,LLM Agent;Multi-Agent System;Tool-using Agent;Retrieval-augmented Agent;Hybrid Agent,knowledge_extraction_and_organization;hypothesis_generation;tool_use_and_code_execution;data_analysis;evidence_assessment_and_validation,wet_lab_experiment;expert_evaluation,hypothesis;biomedical_research,experimentally_validated,core,07,none,single_module,07,high,main_scientific_object,,Remarks,high,structured_remark_token,,2026-07-04,Origene: A self-evolving virtual disease biologist automating therapeutic target discovery,archived_pdf,first_hand_full_text,updated,updated,07,no,Phase6FollowupR14Approx,yes,True,active_confirmed_core,confirmed_core,,,,2026-07-06T07:53:02+00:00
