paper_id,title,active_confirmed_core,inclusion_status,scientific_object_modules,general_method_bucket,object_coverage_mode,primary_module_for_filing,primary_module_label,legacy_main_class,legacy_secondary_class,proposed_primary_taxonomy_code_2lvl,secondary_term_in_index,secondary_term_label,secondary_term_status,secondary_term_review_status,proposed_assignment_status,pending_reason,proposed_discipline_local_code,discipline_local_rank,source_limited,pdf_status,evidence_status,note_path,pdf_path,review_flags
ASD-0536,TCM-Agent: Advancing Network Pharmacology and Herbal Medicine Discovery with LLM-Based Multi-Agent Systems,True,to_read,07,none,single_module,07,Medical and Health Sciences,07,07.04,07.04,True,Legacy secondary filing term 07.04,needs_review,unreviewed,active_code,,07-04-016,016,no,publisher_page_checked_visible_full_text_pdf_routes,first_hand_abstract_and_official_pages,Notes/07_Medical_and_Health_Sciences/Wang_2026_TCM_Agent_Herbal_Discovery.md,,secondary_term_status_needs_review;secondary_term_review_unreviewed
ASD-0537,Medea: An omics AI agent for therapeutic discovery,True,to_read,06;07,none,multi_module,07,Medical and Health Sciences,07,07.04,07.04,True,Legacy secondary filing term 07.04,needs_review,unreviewed,active_code,,07-04-017,017,no,archived_pdf,first_hand_pmc_full_text,Notes/07_Medical_and_Health_Sciences/Sui_2026_Medea_Therapeutic_Discovery.md,Reference_PDF/07_Medical_and_Health_Sciences/Sui_2026_Medea_Therapeutic_Discovery.pdf,multi_module;secondary_term_status_needs_review;secondary_term_review_unreviewed
ASD-0538,Masgent: an AI-assisted materials simulation agent,True,to_read,04,none,single_module,04,Materials Science,04,04.01,04.01,True,Legacy secondary filing term 04.01,needs_review,unreviewed,active_code,,04-01-004,004,no,archived_pdf,first_hand_full_text,Notes/04_Materials_Science/Liu_2026_Masgent_Materials_Simulation.md,Reference_PDF/04_Materials_Science/Liu_2026_Masgent_Materials_Simulation.pdf,secondary_term_status_needs_review;secondary_term_review_unreviewed
ASD-0539,Accelerating materials discovery via AI-Agent integration of large language models and simulation tools,True,to_read,03;04,none,multi_module,04,Materials Science,04,04.04,04.04,True,Legacy secondary filing term 04.04,needs_review,unreviewed,active_code,,04-04-038,038,no,archived_pdf,first_hand_full_text,Notes/04_Materials_Science/Wang_2026_AI_Agent_Materials_Discovery.md,Reference_PDF/04_Materials_Science/Wang_2026_AI_Agent_Materials_Discovery.pdf,multi_module;secondary_term_status_needs_review;secondary_term_review_unreviewed
ASD-0540,A multi-agent system for automating scientific discovery,True,to_read,06;07,none,multi_module,07,Medical and Health Sciences,07,07.04,07.04,True,Legacy secondary filing term 07.04,needs_review,unreviewed,active_code,,07-04-018,018,no,archived_pdf,first_hand_full_text,Notes/07_Medical_and_Health_Sciences/Ghareeb_2025_Robin.md,Reference_PDF/07_Medical_and_Health_Sciences/Ghareeb_2026_Robin.pdf,multi_module;secondary_term_status_needs_review;secondary_term_review_unreviewed
ASD-0541,PromptBio: A Multi-Agent AI Platform for Bioinformatics Data Analysis,True,to_read,,01.04_general_asd_methods_without_concrete_object_experiments,general_method_without_concrete_object_experiments,,,01,01.04,,True,Legacy secondary filing term 01.04,needs_review,unreviewed,non_discipline_general_method,,,,yes,archived_pdf,official_promptbio_pages_checked,Notes/06_Life_Sciences/Zhang_2025_PromptBio_Bioinformatics.md,Reference_PDF/06_Life_Sciences/Zhang_2025_PromptBio_Bioinformatics.pdf,source_limited;secondary_term_status_needs_review;secondary_term_review_unreviewed
ASD-0542,MADD: Multi-Agent Drug Discovery Orchestra,True,to_read,07,none,single_module,07,Medical and Health Sciences,07,07.04,07.04,True,Legacy secondary filing term 07.04,needs_review,unreviewed,active_code,,07-04-019,019,no,archived_pdf,first_hand_full_text,Notes/07_Medical_and_Health_Sciences/Solovev_2025_MADD_Drug_Discovery.md,Reference_PDF/07_Medical_and_Health_Sciences/Solovev_2025_MADD_Drug_Discovery.pdf,secondary_term_status_needs_review;secondary_term_review_unreviewed
ASD-0543,Machine Learning Copilot Agent: An LLM-Guided Workflow for Prognostic Gene Discovery,True,to_read,06;07,none,multi_module,07,Medical and Health Sciences,07,07.01,07.01,True,Legacy secondary filing term 07.01,needs_review,unreviewed,active_code,,07-01-001,001,no,archived_pdf,first_hand_full_text,Notes/06_Life_Sciences/Patel_2025_ML_Copilot_Prognostic_Gene_Discovery.md,Reference_PDF/06_Life_Sciences/Patel_2025_ML_Copilot_Prognostic_Gene_Discovery.pdf,multi_module;secondary_term_status_needs_review;secondary_term_review_unreviewed
ASD-0544,LLM-Agent Powered Automated Literature Review and Hypothesis Generation for Cancer Biomarker Discovery,True,to_read,07,none,single_module,07,Medical and Health Sciences,07,07.01,07.01,True,Legacy secondary filing term 07.01,needs_review,unreviewed,active_code,,07-01-002,002,no,publisher_page_checked_visible_pdf_route,first_hand_abstract_and_official_pages,Notes/07_Medical_and_Health_Sciences/Younis_2025_Cancer_Biomarker_LitReview_Agent.md,,secondary_term_status_needs_review;secondary_term_review_unreviewed
ASD-0545,IMMUNIA: A Multi-LLM Reasoning Agent for Immunoregulatory Surfaceome Discovery,True,to_read,06;07,none,multi_module,07,Medical and Health Sciences,07,07.01,07.01,True,Legacy secondary filing term 07.01,needs_review,unreviewed,active_code,,07-01-003,003,no,archived_pdf,first_hand_full_text,Notes/07_Medical_and_Health_Sciences/Park_2025_IMMUNIA_Surfaceome_Discovery.md,Reference_PDF/07_Medical_and_Health_Sciences/Park_2025_IMMUNIA_Surfaceome_Discovery.pdf,multi_module;secondary_term_status_needs_review;secondary_term_review_unreviewed
ASD-0547,Closed-loop experimental AI for pixelated metasurface design,True,to_read,04,none,single_module,04,Materials Science,04,04.04,04.04,True,Legacy secondary filing term 04.04,needs_review,unreviewed,active_code,,04-04-039,039,yes,safety_skip,doi_metadata_safety_skip_closeout,Notes/04_Materials_Science/Lee_2026_Closed_Loop_Pixelated_Metasurface_Design.md,,source_limited;secondary_term_status_needs_review;secondary_term_review_unreviewed
ASD-0548,OpenScientist: evaluating an open agentic AI co-scientist to accelerate biomedical discovery,True,to_read,06;07,none,multi_module,07,Medical and Health Sciences,07,07.04,07.04,True,Legacy secondary filing term 07.04,needs_review,unreviewed,active_code,,07-04-020,020,no,archived_pdf,first_hand_pmc_full_text,Notes/07_Medical_and_Health_Sciences/Roberts_2026_OpenScientist_Biomedical_Discovery.md,Reference_PDF/07_Medical_and_Health_Sciences/Roberts_2026_OpenScientist_Biomedical_Discovery.pdf,multi_module;secondary_term_status_needs_review;secondary_term_review_unreviewed
ASD-0549,DeepInflation: An AI Agent for Research and Model Discovery of Inflation,True,to_read,02,none,single_module,02,"Physics, Astronomy and Cosmic Sciences",02,02.01,02.01,True,Legacy secondary filing term 02.01,needs_review,unreviewed,active_code,,02-01-008,008,no,archived_pdf,first_hand_full_text,Notes/02_Physics_Astronomy_and_Cosmic_Sciences/Peng_2026_DeepInflation.md,Reference_PDF/02_Physics_Astronomy_and_Cosmic_Sciences/Peng_2026_DeepInflation.pdf,secondary_term_status_needs_review;secondary_term_review_unreviewed
ASD-0552,Multi agent large language models for biomedical hypothesis generation in drug combination discovery,True,to_read,07,none,single_module,07,Medical and Health Sciences,07,07.04,07.04,True,Legacy secondary filing term 07.04,needs_review,unreviewed,active_code,,07-04-021,021,no,archived_pdf,first_hand_pmc_full_text,Notes/07_Medical_and_Health_Sciences/Xu_2025_Drug_Combination_Hypothesis_Generation.md,Reference_PDF/07_Medical_and_Health_Sciences/Xu_2025_Drug_Combination_Hypothesis_Generation.pdf,secondary_term_status_needs_review;secondary_term_review_unreviewed
ASD-0553,ToolsGenie 2.0: A Scalable and Extensible Multi-Agent System for Bioinformatics Automation,True,to_read,,01.04_general_asd_methods_without_concrete_object_experiments,general_method_without_concrete_object_experiments,,,01,01.04,,True,Legacy secondary filing term 01.04,needs_review,unreviewed,non_discipline_general_method,,,,yes,archived_pdf,official_pages_checked_safety_skip_closeout,Notes/01_Formal_Information_and_Computational_Sciences/Ma_2026_ToolsGenie_2_Bioinformatics_Automation.md,Reference_PDF/01_Formal_Information_and_Computational_Sciences/Ma_2026_ToolsGenie_2_Bioinformatics_Automation.pdf,source_limited;secondary_term_status_needs_review;secondary_term_review_unreviewed
ASD-0554,BioAgent: An Auditable Multi-Agent Framework for Reproducible Translational Bioinformatics,True,to_read,06;07,none,multi_module,07,Medical and Health Sciences,07,07.04,07.04,True,Legacy secondary filing term 07.04,needs_review,unreviewed,active_code,,07-04-022,022,no,archived_pdf,first_hand_full_text,Notes/01_Formal_Information_and_Computational_Sciences/Rahim_2026_BioAgent_Reproducible_Translational_Bioinformatics.md,Reference_PDF/01_Formal_Information_and_Computational_Sciences/Rahim_2026_BioAgent_Reproducible_Translational_Bioinformatics.pdf,multi_module;secondary_term_status_needs_review;secondary_term_review_unreviewed
ASD-0556,DrugPilot: LLM-based Parameterized Reasoning Agent for Drug Discovery,True,to_read,07,none,single_module,07,Medical and Health Sciences,07,07.04,07.04,True,Legacy secondary filing term 07.04,needs_review,unreviewed,active_code,,07-04-023,023,no,archived_pdf,first_hand_full_text,Notes/07_Medical_and_Health_Sciences/Hu_2025_DrugPilot.md,Reference_PDF/07_Medical_and_Health_Sciences/Hu_2025_DrugPilot.pdf,secondary_term_status_needs_review;secondary_term_review_unreviewed
ASD-0557,"Unlocking azobenzene isomerization mechanisms via an LLM agent-driven workflow integrating simulation, experiment, and machine learning",True,to_read,03,none,single_module,03,Chemical Sciences,03,03.02,03.02,True,Legacy secondary filing term 03.02,needs_review,unreviewed,active_code,,03-02-003,003,no,archived_pdf,first_hand_full_text,Notes/03_Chemical_Sciences/Shen_2026_Azobenzene_Isomerization_Agent_Workflow.md,Reference_PDF/03_Chemical_Sciences/Shen_2026_Azobenzene_Isomerization_Agent_Workflow.pdf,secondary_term_status_needs_review;secondary_term_review_unreviewed
ASD-0558,Closed-Loop AI Enables Organic Continuous-Wave Laser,True,to_read,04,none,single_module,04,Materials Science,04,04.04,04.04,True,Legacy secondary filing term 04.04,needs_review,unreviewed,active_code,,04-04-040,040,no,archived_pdf,first_hand_full_text,Notes/04_Materials_Science/Zhang_2025_Closed_Loop_AI_Organic_CW_Laser.md,Reference_PDF/04_Materials_Science/Zhang_2025_Closed_Loop_AI_Organic_CW_Laser.pdf,secondary_term_status_needs_review;secondary_term_review_unreviewed
ASD-0564,An agentic framework for autonomous scientific discovery in cancer pathology,True,to_read,07;06,none,multi_module,07,Medical and Health Sciences,07,07.01,07.01,True,Legacy secondary filing term 07.01,needs_review,unreviewed,active_code,,07-01-004,004,no,archived_pdf,first_hand_full_text,Notes/07_Medical_and_Health_Sciences/Trost_2026_SPARK_Cancer_Pathology.md,Reference_PDF/07_Medical_and_Health_Sciences/Trost_2026_SPARK_Cancer_Pathology.pdf,multi_module;secondary_term_status_needs_review;secondary_term_review_unreviewed
ASD-0565,Agentic AI for autonomous discovery of radiation-tolerant CoCrFeMnNi high entropy alloys,True,to_read,04,none,single_module,04,Materials Science,04,04.04,04.04,True,Legacy secondary filing term 04.04,needs_review,unreviewed,active_code,,04-04-041,041,no,abstract_only_checked,first_hand_abstract_review_packet,Notes/04_Materials_Science/Roy_2026_Radiation_Tolerant_HEA_Discovery.md,,secondary_term_status_needs_review;secondary_term_review_unreviewed
ASD-0567,Egent: An Autonomous Agent for Equivalent Width Measurement,True,to_read,02,none,single_module,02,"Physics, Astronomy and Cosmic Sciences",02,02.01,02.01,True,Legacy secondary filing term 02.01,needs_review,unreviewed,active_code,,02-01-009,009,no,archived_pdf,first_hand_full_text,Notes/02_Physics_Astronomy_and_Cosmic_Sciences/Ting_2026_Egent_Equivalent_Width.md,Reference_PDF/02_Physics_Astronomy_and_Cosmic_Sciences/Ting_2026_Egent_Equivalent_Width.pdf,secondary_term_status_needs_review;secondary_term_review_unreviewed
ASD-0568,Multi-Agent-Network-Based Idea Generator for Zinc-Ion Battery Electrolyte Discovery: A Case Study on Zinc Tetrafluoroborate Hydrate-Based Deep Eutectic Electrolytes,True,to_read,04,none,single_module,04,Materials Science,04,04.04,04.04,True,Legacy secondary filing term 04.04,needs_review,unreviewed,active_code,,04-04-042,042,no,archived_pdf,first_hand_full_text,Notes/04_Materials_Science/Robson_2025_Zinc_Ion_Electrolyte_Idea_Generator.md,Reference_PDF/04_Materials_Science/Robson_2025_Zinc_Ion_Electrolyte_Idea_Generator.pdf,secondary_term_status_needs_review;secondary_term_review_unreviewed
ASD-0569,Autonomous Nanocrystal Doping by Self-Driving Fluidic Micro-Processors,True,to_read,04,none,single_module,04,Materials Science,04,04.03,04.03,True,Legacy secondary filing term 04.03,needs_review,unreviewed,active_code,,04-03-009,009,yes,source_limited_no_local_pdf,source_limited_review_packet,Notes/04_Materials_Science/Bateni_2022_Autonomous_Nanocrystal_Doping.md,,source_limited;secondary_term_status_needs_review;secondary_term_review_unreviewed
ASD-0570,Knowledge-driven autonomous materials research via collaborative multi-agent and robotic system,True,to_read,04,none,single_module,04,Materials Science,04,04.04,04.04,True,Legacy secondary filing term 04.04,needs_review,unreviewed,active_code,,04-04-043,043,no,archived_pdf,first_hand_abstract_review_packet,Notes/04_Materials_Science/Shi_2026_Knowledge_Driven_Autonomous_Materials_Research.md,Reference_PDF/04_Materials_Science/Shi_2026_Knowledge_Driven_Autonomous_Materials_Research.pdf,secondary_term_status_needs_review;secondary_term_review_unreviewed
ASD-0571,CRYSTAL: a multi-agent AI system for automated mapping of materials' crystal structures,True,to_read,04,none,single_module,04,Materials Science,04,04.01,04.01,True,Legacy secondary filing term 04.01,needs_review,unreviewed,active_code,,04-01-005,005,no,archived_pdf,first_hand_author_pdf,Notes/04_Materials_Science/Gomes_2019_CRYSTAL_Crystal_Structure_Mapping.md,Reference_PDF/04_Materials_Science/Gomes_2019_CRYSTAL_Crystal_Structure_Mapping.pdf,secondary_term_status_needs_review;secondary_term_review_unreviewed
ASD-0572,Autonomous discovery of functional random heteropolymer blends through evolutionary formulation optimization,True,to_read,04;06,none,multi_module,04,Materials Science,04,04.03,04.03,True,Legacy secondary filing term 04.03,needs_review,unreviewed,active_code,,04-03-010,010,yes,abstract_only_checked,first_hand_abstract_review_packet,Notes/04_Materials_Science/Wu_2025_Random_Heteropolymer_Blends.md,,multi_module;source_limited;secondary_term_status_needs_review;secondary_term_review_unreviewed
ASD-0573,A Self-Driving Fluidic Lab for Data-Driven Synthesis of Lead-Free Perovskite Nanocrystals,True,to_read,04,none,single_module,04,Materials Science,04,04.03,04.03,True,Legacy secondary filing term 04.03,needs_review,unreviewed,active_code,,04-03-011,011,no,archived_pdf,first_hand_full_text,Notes/04_Materials_Science/Sadeghi_2025_SelfDriving_Fluidic_Lab_Perovskite_Nanocrystals.md,Reference_PDF/04_Materials_Science/Sadeghi_2025_SelfDriving_Fluidic_Lab_Perovskite_Nanocrystals.pdf,secondary_term_status_needs_review;secondary_term_review_unreviewed
ASD-0574,GeneAgent: self-verification language agent for gene-set analysis using domain databases,True,to_read,06,none,single_module,06,Life Sciences,06,06.03,06.03,True,Legacy secondary filing term 06.03,needs_review,unreviewed,active_code,,06-03-024,024,no,archived_pdf,first_hand_full_text,Notes/06_Life_Sciences/Wang_2025_GeneAgent.md,Reference_PDF/06_Life_Sciences/Wang_2025_GeneAgent.pdf,secondary_term_status_needs_review;secondary_term_review_unreviewed
ASD-0575,A curious formulation robot enables the discovery of a novel protocell behavior,True,to_read,03,none,single_module,03,Chemical Sciences,03,03.04,03.04,True,Legacy secondary filing term 03.04,needs_review,unreviewed,active_code,,03-04-019,019,no,archived_pdf,first_hand_pmc_full_text,Notes/03_Chemical_Sciences/Grizou_2020_Curious_Formulation_Robot.md,Reference_PDF/03_Chemical_Sciences/Grizou_2020_Curious_Formulation_Robot.pdf,secondary_term_status_needs_review;secondary_term_review_unreviewed
ASD-0576,Towards a fully automated algorithm driven platform for biosystems design,True,to_read,06,none,single_module,06,Life Sciences,06,06.03,06.03,True,Legacy secondary filing term 06.03,needs_review,unreviewed,active_code,,06-03-025,025,no,archived_pdf,first_hand_pmc_full_text,Notes/06_Life_Sciences/HamediRad_2019_BioAutomata_Biosystems_Design.md,Reference_PDF/06_Life_Sciences/HamediRad_2019_BioAutomata_Biosystems_Design.pdf,secondary_term_status_needs_review;secondary_term_review_unreviewed
