paper_id,assignment_id,discipline_local_code,discipline_local_rank,discipline_display_order,assignment_status,assigned_at,assigned_by,retired_at,redirected_to_code,assignment_reason,pending_reason,primary_module_for_filing,primary_module_confidence,primary_module_assignment_rule,primary_module_override_reason,primary_taxonomy_code_2lvl,legacy_secondary_class,secondary_class_source,secondary_class_confidence,secondary_class_review_status,scientific_object_modules,general_method_bucket,title,note_path,pdf_path,active_confirmed_core,is_derived_snapshot,generated_at,generated_by,source_commit,worktree_dirty
ASD-0520,DCA-000164,04-04-035,035,04-04-035,active_code,2026-07-05,codex,,,initial_assignment,,04,medium,manual_override,structured_remark_primary_module_for_filing,04.04,04.04,legacy,low,unreviewed,03;04,none,Bayesian learning-assisted catalyst discovery for efficient iridium utilization in electrochemical water splitting,Notes/04_Materials_Science/Niu_2025_Bayesian_Catalyst_Discovery_Iridium.md,Reference_PDF/04_Materials_Science/Niu_2025_Bayesian_Catalyst_Discovery_Iridium.pdf,True,True,2026-07-06T02:00:38+00:00,export_structured_data.py,6c5828ff9786d01b2003d992c9bf6139c22cb1ad,True
ASD-0521,DCA-000165,06-03-023,023,06-03-023,active_code,2026-07-05,codex,,,initial_assignment,,06,high,main_scientific_object,,06.03,06.03,legacy,low,unreviewed,06,none,CRISPR-GPT for agentic automation of gene-editing experiments,Notes/06_Life_Sciences/Qu_2025_CRISPR_GPT.md,Reference_PDF/06_Life_Sciences/Huang_2024_CRISPR_GPT.pdf,True,True,2026-07-06T02:00:38+00:00,export_structured_data.py,6c5828ff9786d01b2003d992c9bf6139c22cb1ad,True
ASD-0522,DCA-000166,04-01-003,003,04-01-003,active_code,2026-07-05,codex,,,initial_assignment,,04,medium,manual_override,structured_remark_primary_module_for_filing,04.01,04.01,legacy,low,unreviewed,04;09,none,Evaluating large language model agents for automation of atomic force microscopy,Notes/04_Materials_Science/Mandal_2024_AILA_Autonomous_Microscopy.md,Reference_PDF/04_Materials_Science/Mandal_2025_AILA_Autonomous_Microscopy.pdf,True,True,2026-07-06T02:00:38+00:00,export_structured_data.py,6c5828ff9786d01b2003d992c9bf6139c22cb1ad,True
ASD-0523,DCA-000167,01-02-002,002,01-02-002,active_code,2026-07-05,codex,,,initial_assignment,,01,medium,manual_override,structured_remark_primary_module_for_filing,01.02,01.02,legacy,low,unreviewed,01;11,none,Towards end-to-end automation of AI research,Notes/01_Formal_Information_and_Computational_Sciences/Lu_2026_End_to_End_AI_Research.md,Reference_PDF/01_Formal_Information_and_Computational_Sciences/Lu_2026_End_to_End_AI_Research.pdf,True,True,2026-07-06T02:00:38+00:00,export_structured_data.py,6c5828ff9786d01b2003d992c9bf6139c22cb1ad,True
ASD-0524,DCA-000168,01-02-003,003,01-02-003,active_code,2026-07-05,codex,,,initial_assignment,,01,high,main_scientific_object,,01.02,01.02,legacy,low,unreviewed,01,none,AgenticSciML: collaborative multi-agent systems for emergent discovery in scientific machine learning,Notes/01_Formal_Information_and_Computational_Sciences/Jiang_2026_AgenticSciML.md,Reference_PDF/01_Formal_Information_and_Computational_Sciences/Jiang_2026_AgenticSciML.pdf,True,True,2026-07-06T02:00:38+00:00,export_structured_data.py,6c5828ff9786d01b2003d992c9bf6139c22cb1ad,True
ASD-0525,DCA-000169,04-04-036,036,04-04-036,active_code,2026-07-05,codex,,,initial_assignment,,04,medium,manual_override,structured_remark_primary_module_for_filing,04.04,04.04,legacy,low,unreviewed,03;04,none,TeLLAgent: a dual-agent framework for reliable scientific discovery with tool-enhanced LLMs,Notes/01_Formal_Information_and_Computational_Sciences/Sun_2026_TeLLAgent.md,Reference_PDF/01_Formal_Information_and_Computational_Sciences/Sun_2026_TeLLAgent.pdf,True,True,2026-07-06T02:00:38+00:00,export_structured_data.py,6c5828ff9786d01b2003d992c9bf6139c22cb1ad,True
ASD-0526,DCA-000170,09-01-005,005,09-01-005,active_code,2026-07-05,codex,,,initial_assignment,,09,high,main_scientific_object,,09.01,09.01,legacy,low,unreviewed,09,none,Constitutive scientific generative agent (CSGA): Leveraging large language models for automated constitutive model discovery,Notes/09_Engineering_and_Industrial_Technology_Sciences/Tacke_2025_CSGA_Constitutive_Model_Discovery.md,Reference_PDF/09_Engineering_and_Industrial_Technology_Sciences/Tacke_2025_CSGA_Constitutive_Model_Discovery.pdf,True,True,2026-07-06T02:00:38+00:00,export_structured_data.py,6c5828ff9786d01b2003d992c9bf6139c22cb1ad,True
ASD-0528,DCA-000171,02-02-003,003,02-02-003,active_code,2026-07-05,codex,,,initial_assignment,,02,high,main_scientific_object,,02.02,02.02,legacy,low,unreviewed,02,none,AutoSciLab: A Self-Driving Laboratory for Interpretable Scientific Discovery,Notes/01_Formal_Information_and_Computational_Sciences/Desai_2025_AutoSciLab.md,Reference_PDF/01_Formal_Information_and_Computational_Sciences/Desai_2025_AutoSciLab.pdf,True,True,2026-07-06T02:00:38+00:00,export_structured_data.py,6c5828ff9786d01b2003d992c9bf6139c22cb1ad,True
ASD-0529,DCA-000172,04-03-008,008,04-03-008,active_code,2026-07-05,codex,,,initial_assignment,,04,high,main_scientific_object,,04.03,04.03,legacy,low,unreviewed,04,none,RAISE: a self-driving laboratory for interfacial property formulation discovery,Notes/04_Materials_Science/Nazeri_2026_RAISE_Interfacial_Formulation_Discovery.md,Reference_PDF/04_Materials_Science/Nazeri_2026_RAISE_Interfacial_Formulation_Discovery.pdf,True,True,2026-07-06T02:00:38+00:00,export_structured_data.py,6c5828ff9786d01b2003d992c9bf6139c22cb1ad,True
ASD-0530,DCA-000173,,,GM-PENDING-ASD-0530,non_discipline_general_method,2026-07-05,codex,,,initial_assignment,,,,,,,01.04,legacy,low,unreviewed,,01.04_general_asd_methods_without_concrete_object_experiments,Autonomous Scientific Discovery Through Hierarchical AI Scientist Systems,Notes/01_Formal_Information_and_Computational_Sciences/Yue_2025_Hierarchical_AI_Scientist_Systems.md,Reference_PDF/01_Formal_Information_and_Computational_Sciences/Yue_2025_Hierarchical_AI_Scientist_Systems.pdf,True,True,2026-07-06T02:00:38+00:00,export_structured_data.py,6c5828ff9786d01b2003d992c9bf6139c22cb1ad,True
ASD-0531,DCA-000174,07-04-015,015,07-04-015,active_code,2026-07-05,codex,,,initial_assignment,,07,medium,manual_override,structured_remark_primary_module_for_filing,07.04,07.04,legacy,low,unreviewed,06;07,none,GALILEO: Embodied AI scientist for autonomous therapeutic discovery in dynamic membrane systems,Notes/07_Medical_and_Health_Sciences/Jiang_2026_GALILEO_Therapeutic_Discovery.md,Reference_PDF/07_Medical_and_Health_Sciences/Jiang_2026_GALILEO_Therapeutic_Discovery.pdf,True,True,2026-07-06T02:00:38+00:00,export_structured_data.py,6c5828ff9786d01b2003d992c9bf6139c22cb1ad,True
ASD-0535,DCA-000175,04-04-037,037,04-04-037,active_code,2026-07-05,codex,,,initial_assignment,,04,high,main_scientific_object,,04.04,04.04,legacy,low,unreviewed,04,none,Accelerated inorganic materials design with generative AI agents,Notes/04_Materials_Science/Takahara_2025_MatAgent_Inorganic_Materials.md,Reference_PDF/04_Materials_Science/Takahara_2025_MatAgent_Inorganic_Materials.pdf,True,True,2026-07-06T02:00:38+00:00,export_structured_data.py,6c5828ff9786d01b2003d992c9bf6139c22cb1ad,True
ASD-0536,DCA-000176,07-04-016,016,07-04-016,active_code,2026-07-05,codex,,,initial_assignment,,07,high,main_scientific_object,,07.04,07.04,legacy,low,unreviewed,07,none,TCM-Agent: Advancing Network Pharmacology and Herbal Medicine Discovery with LLM-Based Multi-Agent Systems,Notes/07_Medical_and_Health_Sciences/Wang_2026_TCM_Agent_Herbal_Discovery.md,,True,True,2026-07-06T02:00:38+00:00,export_structured_data.py,6c5828ff9786d01b2003d992c9bf6139c22cb1ad,True
ASD-0537,DCA-000177,07-04-017,017,07-04-017,active_code,2026-07-05,codex,,,initial_assignment,,07,medium,manual_override,structured_remark_primary_module_for_filing,07.04,07.04,legacy,low,unreviewed,06;07,none,Medea: An omics AI agent for therapeutic discovery,Notes/07_Medical_and_Health_Sciences/Sui_2026_Medea_Therapeutic_Discovery.md,Reference_PDF/07_Medical_and_Health_Sciences/Sui_2026_Medea_Therapeutic_Discovery.pdf,True,True,2026-07-06T02:00:38+00:00,export_structured_data.py,6c5828ff9786d01b2003d992c9bf6139c22cb1ad,True
ASD-0538,DCA-000178,04-01-004,004,04-01-004,active_code,2026-07-05,codex,,,initial_assignment,,04,high,main_scientific_object,,04.01,04.01,legacy,low,unreviewed,04,none,Masgent: an AI-assisted materials simulation agent,Notes/04_Materials_Science/Liu_2026_Masgent_Materials_Simulation.md,Reference_PDF/04_Materials_Science/Liu_2026_Masgent_Materials_Simulation.pdf,True,True,2026-07-06T02:00:38+00:00,export_structured_data.py,6c5828ff9786d01b2003d992c9bf6139c22cb1ad,True
ASD-0539,DCA-000179,04-04-038,038,04-04-038,active_code,2026-07-05,codex,,,initial_assignment,,04,medium,manual_override,structured_remark_primary_module_for_filing,04.04,04.04,legacy,low,unreviewed,03;04,none,Accelerating materials discovery via AI-Agent integration of large language models and simulation tools,Notes/04_Materials_Science/Wang_2026_AI_Agent_Materials_Discovery.md,Reference_PDF/04_Materials_Science/Wang_2026_AI_Agent_Materials_Discovery.pdf,True,True,2026-07-06T02:00:38+00:00,export_structured_data.py,6c5828ff9786d01b2003d992c9bf6139c22cb1ad,True
ASD-0540,DCA-000180,07-04-018,018,07-04-018,active_code,2026-07-05,codex,,,initial_assignment,,07,low,manual_override,legacy_main_class_fallback_for_multi_module,07.04,07.04,legacy,low,unreviewed,06;07,none,A multi-agent system for automating scientific discovery,Notes/07_Medical_and_Health_Sciences/Ghareeb_2025_Robin.md,Reference_PDF/07_Medical_and_Health_Sciences/Ghareeb_2026_Robin.pdf,True,True,2026-07-06T02:00:38+00:00,export_structured_data.py,6c5828ff9786d01b2003d992c9bf6139c22cb1ad,True
ASD-0541,DCA-000181,,,GM-PENDING-ASD-0541,non_discipline_general_method,2026-07-05,codex,,,initial_assignment,,,,,,,01.04,legacy,low,unreviewed,,01.04_general_asd_methods_without_concrete_object_experiments,PromptBio: A Multi-Agent AI Platform for Bioinformatics Data Analysis,Notes/06_Life_Sciences/Zhang_2025_PromptBio_Bioinformatics.md,Reference_PDF/06_Life_Sciences/Zhang_2025_PromptBio_Bioinformatics.pdf,True,True,2026-07-06T02:00:38+00:00,export_structured_data.py,6c5828ff9786d01b2003d992c9bf6139c22cb1ad,True
ASD-0542,DCA-000182,07-04-019,019,07-04-019,active_code,2026-07-05,codex,,,initial_assignment,,07,high,main_scientific_object,,07.04,07.04,legacy,low,unreviewed,07,none,MADD: Multi-Agent Drug Discovery Orchestra,Notes/07_Medical_and_Health_Sciences/Solovev_2025_MADD_Drug_Discovery.md,Reference_PDF/07_Medical_and_Health_Sciences/Solovev_2025_MADD_Drug_Discovery.pdf,True,True,2026-07-06T02:00:38+00:00,export_structured_data.py,6c5828ff9786d01b2003d992c9bf6139c22cb1ad,True
ASD-0543,DCA-000183,07-01-001,001,07-01-001,active_code,2026-07-05,codex,,,initial_assignment,,07,medium,manual_override,structured_remark_primary_module_for_filing,07.01,07.01,legacy,low,unreviewed,06;07,none,Machine Learning Copilot Agent: An LLM-Guided Workflow for Prognostic Gene Discovery,Notes/06_Life_Sciences/Patel_2025_ML_Copilot_Prognostic_Gene_Discovery.md,Reference_PDF/06_Life_Sciences/Patel_2025_ML_Copilot_Prognostic_Gene_Discovery.pdf,True,True,2026-07-06T02:00:38+00:00,export_structured_data.py,6c5828ff9786d01b2003d992c9bf6139c22cb1ad,True
ASD-0544,DCA-000184,07-01-002,002,07-01-002,active_code,2026-07-05,codex,,,initial_assignment,,07,high,main_scientific_object,,07.01,07.01,legacy,low,unreviewed,07,none,LLM-Agent Powered Automated Literature Review and Hypothesis Generation for Cancer Biomarker Discovery,Notes/07_Medical_and_Health_Sciences/Younis_2025_Cancer_Biomarker_LitReview_Agent.md,,True,True,2026-07-06T02:00:38+00:00,export_structured_data.py,6c5828ff9786d01b2003d992c9bf6139c22cb1ad,True
ASD-0545,DCA-000185,07-01-003,003,07-01-003,active_code,2026-07-05,codex,,,initial_assignment,,07,medium,manual_override,structured_remark_primary_module_for_filing,07.01,07.01,legacy,low,unreviewed,06;07,none,IMMUNIA: A Multi-LLM Reasoning Agent for Immunoregulatory Surfaceome Discovery,Notes/07_Medical_and_Health_Sciences/Park_2025_IMMUNIA_Surfaceome_Discovery.md,Reference_PDF/07_Medical_and_Health_Sciences/Park_2025_IMMUNIA_Surfaceome_Discovery.pdf,True,True,2026-07-06T02:00:38+00:00,export_structured_data.py,6c5828ff9786d01b2003d992c9bf6139c22cb1ad,True
ASD-0547,DCA-000186,04-04-039,039,04-04-039,active_code,2026-07-05,codex,,,initial_assignment,,04,high,main_scientific_object,,04.04,04.04,legacy,low,unreviewed,04,none,Closed-loop experimental AI for pixelated metasurface design,Notes/04_Materials_Science/Lee_2026_Closed_Loop_Pixelated_Metasurface_Design.md,,True,True,2026-07-06T02:00:38+00:00,export_structured_data.py,6c5828ff9786d01b2003d992c9bf6139c22cb1ad,True
ASD-0548,DCA-000187,07-04-020,020,07-04-020,active_code,2026-07-05,codex,,,initial_assignment,,07,medium,manual_override,structured_remark_primary_module_for_filing,07.04,07.04,legacy,low,unreviewed,06;07,none,OpenScientist: evaluating an open agentic AI co-scientist to accelerate biomedical discovery,Notes/07_Medical_and_Health_Sciences/Roberts_2026_OpenScientist_Biomedical_Discovery.md,Reference_PDF/07_Medical_and_Health_Sciences/Roberts_2026_OpenScientist_Biomedical_Discovery.pdf,True,True,2026-07-06T02:00:38+00:00,export_structured_data.py,6c5828ff9786d01b2003d992c9bf6139c22cb1ad,True
ASD-0549,DCA-000188,02-01-008,008,02-01-008,active_code,2026-07-05,codex,,,initial_assignment,,02,high,main_scientific_object,,02.01,02.01,legacy,low,unreviewed,02,none,DeepInflation: An AI Agent for Research and Model Discovery of Inflation,Notes/02_Physics_Astronomy_and_Cosmic_Sciences/Peng_2026_DeepInflation.md,Reference_PDF/02_Physics_Astronomy_and_Cosmic_Sciences/Peng_2026_DeepInflation.pdf,True,True,2026-07-06T02:00:38+00:00,export_structured_data.py,6c5828ff9786d01b2003d992c9bf6139c22cb1ad,True
ASD-0552,DCA-000189,07-04-021,021,07-04-021,active_code,2026-07-05,codex,,,initial_assignment,,07,high,main_scientific_object,,07.04,07.04,legacy,low,unreviewed,07,none,Multi agent large language models for biomedical hypothesis generation in drug combination discovery,Notes/07_Medical_and_Health_Sciences/Xu_2025_Drug_Combination_Hypothesis_Generation.md,Reference_PDF/07_Medical_and_Health_Sciences/Xu_2025_Drug_Combination_Hypothesis_Generation.pdf,True,True,2026-07-06T02:00:38+00:00,export_structured_data.py,6c5828ff9786d01b2003d992c9bf6139c22cb1ad,True
ASD-0553,DCA-000190,,,GM-PENDING-ASD-0553,non_discipline_general_method,2026-07-05,codex,,,initial_assignment,,,,,,,01.04,legacy,low,unreviewed,,01.04_general_asd_methods_without_concrete_object_experiments,ToolsGenie 2.0: A Scalable and Extensible Multi-Agent System for Bioinformatics Automation,Notes/01_Formal_Information_and_Computational_Sciences/Ma_2026_ToolsGenie_2_Bioinformatics_Automation.md,Reference_PDF/01_Formal_Information_and_Computational_Sciences/Ma_2026_ToolsGenie_2_Bioinformatics_Automation.pdf,True,True,2026-07-06T02:00:38+00:00,export_structured_data.py,6c5828ff9786d01b2003d992c9bf6139c22cb1ad,True
ASD-0554,DCA-000191,07-04-022,022,07-04-022,active_code,2026-07-05,codex,,,initial_assignment,,07,medium,manual_override,structured_remark_primary_module_for_filing,07.04,07.04,legacy,low,unreviewed,06;07,none,BioAgent: An Auditable Multi-Agent Framework for Reproducible Translational Bioinformatics,Notes/01_Formal_Information_and_Computational_Sciences/Rahim_2026_BioAgent_Reproducible_Translational_Bioinformatics.md,Reference_PDF/01_Formal_Information_and_Computational_Sciences/Rahim_2026_BioAgent_Reproducible_Translational_Bioinformatics.pdf,True,True,2026-07-06T02:00:38+00:00,export_structured_data.py,6c5828ff9786d01b2003d992c9bf6139c22cb1ad,True
ASD-0556,DCA-000192,07-04-023,023,07-04-023,active_code,2026-07-05,codex,,,initial_assignment,,07,high,main_scientific_object,,07.04,07.04,legacy,low,unreviewed,07,none,DrugPilot: LLM-based Parameterized Reasoning Agent for Drug Discovery,Notes/07_Medical_and_Health_Sciences/Hu_2025_DrugPilot.md,Reference_PDF/07_Medical_and_Health_Sciences/Hu_2025_DrugPilot.pdf,True,True,2026-07-06T02:00:38+00:00,export_structured_data.py,6c5828ff9786d01b2003d992c9bf6139c22cb1ad,True
ASD-0557,DCA-000193,03-02-003,003,03-02-003,active_code,2026-07-05,codex,,,initial_assignment,,03,high,main_scientific_object,,03.02,03.02,legacy,low,unreviewed,03,none,"Unlocking azobenzene isomerization mechanisms via an LLM agent-driven workflow integrating simulation, experiment, and machine learning",Notes/03_Chemical_Sciences/Shen_2026_Azobenzene_Isomerization_Agent_Workflow.md,Reference_PDF/03_Chemical_Sciences/Shen_2026_Azobenzene_Isomerization_Agent_Workflow.pdf,True,True,2026-07-06T02:00:38+00:00,export_structured_data.py,6c5828ff9786d01b2003d992c9bf6139c22cb1ad,True
ASD-0558,DCA-000194,04-04-040,040,04-04-040,active_code,2026-07-05,codex,,,initial_assignment,,04,high,main_scientific_object,,04.04,04.04,legacy,low,unreviewed,04,none,Closed-Loop AI Enables Organic Continuous-Wave Laser,Notes/04_Materials_Science/Zhang_2025_Closed_Loop_AI_Organic_CW_Laser.md,Reference_PDF/04_Materials_Science/Zhang_2025_Closed_Loop_AI_Organic_CW_Laser.pdf,True,True,2026-07-06T02:00:38+00:00,export_structured_data.py,6c5828ff9786d01b2003d992c9bf6139c22cb1ad,True
ASD-0564,DCA-000195,07-01-004,004,07-01-004,active_code,2026-07-05,codex,,,initial_assignment,,07,medium,manual_override,structured_remark_primary_module_for_filing,07.01,07.01,legacy,low,unreviewed,07;06,none,An agentic framework for autonomous scientific discovery in cancer pathology,Notes/07_Medical_and_Health_Sciences/Trost_2026_SPARK_Cancer_Pathology.md,Reference_PDF/07_Medical_and_Health_Sciences/Trost_2026_SPARK_Cancer_Pathology.pdf,True,True,2026-07-06T02:00:38+00:00,export_structured_data.py,6c5828ff9786d01b2003d992c9bf6139c22cb1ad,True
ASD-0565,DCA-000196,04-04-041,041,04-04-041,active_code,2026-07-05,codex,,,initial_assignment,,04,high,main_scientific_object,,04.04,04.04,legacy,low,unreviewed,04,none,Agentic AI for autonomous discovery of radiation-tolerant CoCrFeMnNi high entropy alloys,Notes/04_Materials_Science/Roy_2026_Radiation_Tolerant_HEA_Discovery.md,,True,True,2026-07-06T02:00:38+00:00,export_structured_data.py,6c5828ff9786d01b2003d992c9bf6139c22cb1ad,True
ASD-0567,DCA-000197,02-01-009,009,02-01-009,active_code,2026-07-05,codex,,,initial_assignment,,02,high,main_scientific_object,,02.01,02.01,legacy,low,unreviewed,02,none,Egent: An Autonomous Agent for Equivalent Width Measurement,Notes/02_Physics_Astronomy_and_Cosmic_Sciences/Ting_2026_Egent_Equivalent_Width.md,Reference_PDF/02_Physics_Astronomy_and_Cosmic_Sciences/Ting_2026_Egent_Equivalent_Width.pdf,True,True,2026-07-06T02:00:38+00:00,export_structured_data.py,6c5828ff9786d01b2003d992c9bf6139c22cb1ad,True
ASD-0568,DCA-000198,04-04-042,042,04-04-042,active_code,2026-07-05,codex,,,initial_assignment,,04,high,main_scientific_object,,04.04,04.04,legacy,low,unreviewed,04,none,Multi-Agent-Network-Based Idea Generator for Zinc-Ion Battery Electrolyte Discovery: A Case Study on Zinc Tetrafluoroborate Hydrate-Based Deep Eutectic Electrolytes,Notes/04_Materials_Science/Robson_2025_Zinc_Ion_Electrolyte_Idea_Generator.md,Reference_PDF/04_Materials_Science/Robson_2025_Zinc_Ion_Electrolyte_Idea_Generator.pdf,True,True,2026-07-06T02:00:38+00:00,export_structured_data.py,6c5828ff9786d01b2003d992c9bf6139c22cb1ad,True
